	AAPL.O mean ret	MSFT.O mean ret	INTC.O mean ret	AMZN.O mean ret	GS.N mean ret	AAPL.O ret	MSFT.O ret	INTC.O ret	AMZN.O ret	GS.N ret	AAPL.O improvs	MSFT.O improvs	INTC.O improvs	AMZN.O improvs	GS.N improvs	AAPL.O falses	MSFT.O falses	INTC.O falses	AMZN.O falses	GS.N falses	AAPL.O falses	MSFT.O falses	INTC.O falses	AMZN.O falses	GS.N falses	AAPL.O SMA mean imp	MSFT.O SMA mean imp	INTC.O SMA mean imp	AMZN.O SMA mean imp	GS.N SMA mean imp	AAPL.O SMA trade mean imp	MSFT.O SMA trade mean imp	INTC.O SMA trade mean imp	AMZN.O SMA trade mean imp	GS.N SMA trade mean imp	AAPL.O lag_1 mean imp	AAPL.O lag_2 mean imp	AAPL.O lag_3 mean imp	AAPL.O lag_4 mean imp	AAPL.O lag_5 mean imp	MSFT.O lag_1 mean imp	MSFT.O lag_2 mean imp	MSFT.O lag_3 mean imp	MSFT.O lag_4 mean imp	MSFT.O lag_5 mean imp	INTC.O lag_1 mean imp	INTC.O lag_2 mean imp	INTC.O lag_3 mean imp	INTC.O lag_4 mean imp	INTC.O lag_5 mean imp	AMZN.O lag_1 mean imp	AMZN.O lag_2 mean imp	AMZN.O lag_3 mean imp	AMZN.O lag_4 mean imp	AMZN.O lag_5 mean imp	GS.N lag_1 mean imp	GS.N lag_2 mean imp	GS.N lag_3 mean imp	GS.N lag_4 mean imp	GS.N lag_5 mean imp	AAPL.O digi-rsi mean imp	MSFT.O digi-rsi mean imp	INTC.O digi-rsi mean imp	AMZN.O digi-rsi mean imp	GS.N digi-rsi mean imp	AAPL.O SMA	MSFT.O SMA	INTC.O SMA	AMZN.O SMA	GS.N SMA	AAPL.O SMA trade	MSFT.O SMA trade	INTC.O SMA trade	AMZN.O SMA trade	GS.N SMA trade	AAPL.O lag_1	AAPL.O lag_2	AAPL.O lag_3	AAPL.O lag_4	AAPL.O lag_5	MSFT.O lag_1	MSFT.O lag_2	MSFT.O lag_3	MSFT.O lag_4	MSFT.O lag_5	INTC.O lag_1	INTC.O lag_2	INTC.O lag_3	INTC.O lag_4	INTC.O lag_5	AMZN.O lag_1	AMZN.O lag_2	AMZN.O lag_3	AMZN.O lag_4	AMZN.O lag_5	GS.N lag_1	GS.N lag_2	GS.N lag_3	GS.N lag_4	GS.N lag_5	AAPL.O digi-rsi	MSFT.O digi-rsi	INTC.O digi-rsi	AMZN.O digi-rsi	GS.N digi-rsi	AAPL.O f1 mean	MSFT.O f1 mean	INTC.O f1 mean	AMZN.O f1 mean	GS.N f1 mean	AAPL.O f1 std	MSFT.O f1 std	INTC.O f1 std	AMZN.O f1 std	GS.N f1 std
20 and 40	-0.1287233805109132	-0.13259869797547996	-0.06809325201050453	-0.0442359388797329	0.04228382403206003	0.24968637143237196	0.3308958167032432	0.1782349288556338	0.3692116311393576	0.32129758374932615	458.0	619.0	545.0	685.0	844.0	180.491875	178.74625	175.823125	172.489375	175.62	6.473204227233976	7.756091737266788	7.87555429519315	9.170193285172873	7.94166347572888	0.013298294614603363	0.013059263561943814	0.01462405685636612	0.013734474274439721	0.015135309863685385	0.012370163075721599	0.011931451996904228	0.012269038463276077	0.012475911362609903	0.011853184265794244	0.02947813255647368	0.030084167437813728	0.02886769496550874	0.030173796683234423	0.028729374736340837	0.029688853664003773	0.029211850446554923	0.02949575477795942	0.029592376016872545	0.02724959353762442	0.028277798706179632	0.028817626818455205	0.028265148228519138	0.030257933463967008	0.02985019290542837	0.02675032177086967	0.027420467996703883	0.02990798932088983	0.0280048118221198	0.02949696021091795	0.03037285798863245	0.03024022606766648	0.028871881655828113	0.030445756058473966	0.028190150156415177	0.030342067233133596	0.02693752920105999	0.02775425218631375	0.02826580691798085	0.028207478132714472	0.002698587207192169	0.0027605960819341033	0.003216992811079045	0.0037875932609554006	0.0034195287365984366	0.002898949315009015	0.002809481305933095	0.003041196688777116	0.003327474257136877	0.0026783398080069657	0.005042186170291063	0.006141963653726789	0.004627103087701375	0.005302483268973611	0.004632833380934726	0.004751104766169552	0.004989758192205594	0.005151001621284568	0.005498920257554891	0.004441628036647987	0.004735365258113926	0.005699683073598298	0.0057674544192875465	0.0052499497844808625	0.005297402244417185	0.004190389514136794	0.004605282956191808	0.00744632198640839	0.004793753594673868	0.004413206217432945	0.0056129944989818025	0.006065132037346925	0.004831433976012954	0.005460086285701233	0.0051676382603224585	0.006822311071964542	0.004715603401334924	0.004179248348400671	0.004324185348631629	0.00405026633626963	0.6313339017484675	0.6134692940628763	0.6708927136977593	0.6740413307385889	0.6488408300828442	0.019457969427975702	0.024895326978574942	0.01995729285908336	0.021701446686500616	0.025311935514145956
20 and 50	-0.14393132898335512	-0.10652212906117374	-0.056178263264455665	-0.0748263965525541	0.04403533799826863	0.42116992980774764	0.33166388576914174	0.23491863078269168	0.2925891092494048	0.2891719607128536	502.0	575.0	604.0	646.0	848.0	181.556875	183.195625	178.521875	175.265625	177.9225	10.115246616776027	9.494139905342342	8.431797316593778	8.690714797223482	8.667594721080684	0.014302879987525328	0.014365100054519844	0.013361486918485934	0.01329285516285604	0.014490254447268558	0.012849257007795423	0.012126355096702785	0.012096074189186103	0.014027574171308888	0.012426145864330572	0.028289062068267666	0.029642922422024556	0.02910856586703317	0.029695074300909927	0.02847065134461442	0.028286900012980825	0.029766146208463053	0.02970165778287297	0.028069230729525763	0.027199934482140288	0.02854883005072515	0.027895915409209424	0.027998679123928526	0.02831392076654607	0.028546333014600158	0.029604082929808605	0.03023629908531031	0.028277528863003578	0.028169600332892085	0.02688230325285848	0.029185131158845513	0.029174050717266673	0.028404963417802277	0.02855390885604274	0.03135720139920017	0.028197565909038307	0.02915831170831429	0.030337492691827332	0.030671766107462382	0.02891798708650574	0.003292949854222897	0.003440555838309042	0.0028624652107694243	0.0032410147217646497	0.0042715039675884905	0.0036657590735054758	0.002551663605289606	0.0028563764959284575	0.004989870209470623	0.003624695910678116	0.004816892272475623	0.005726805712535489	0.004230019126457998	0.005174374708791893	0.0046604779679838325	0.004366189947591734	0.0051843118108020345	0.005987850266507706	0.004653026187735078	0.004012731047821231	0.004445480549671559	0.004272999415182959	0.004700781698292078	0.005113395156762827	0.004885492923217584	0.005997864755882877	0.004994380679463183	0.005833217178443251	0.005051152325662726	0.004186984692339144	0.00517547341395015	0.005494145871276166	0.004342187031436738	0.004033213995475529	0.006154016536386341	0.0039292108338104806	0.004606285919816839	0.0053009245198098725	0.005299922282974766	0.005797391230840254	0.6241839045903351	0.5990039240348203	0.6544894091858662	0.6666054691636176	0.6443480836947815	0.02635150293879793	0.03269667732852564	0.02837610366055243	0.02385742794141409	0.023488631442038763
20 and 75	-0.15486876664440571	-0.13650636525802437	-0.07830926141488628	-0.07595718198063199	-0.056629112019663405	0.3063737054264383	0.3333522871911011	0.24968232505167426	0.3540000985826494	0.24777379195590765	519.0	436.0	612.0	648.0	620.0	181.25625	180.52625	176.705	173.341875	180.149375	7.93520261794667	8.427630244155687	7.737434486492959	7.315715706242225	8.914270988219219	0.014913505217843504	0.013088555729725502	0.014696336396867127	0.013682196049220188	0.014126741292714417	0.01291268468599156	0.013681820885894822	0.011977852808868974	0.011285619275923222	0.011479197678940805	0.029370658900455867	0.028200066236185147	0.028452034395687033	0.031051395436632115	0.028988296430158177	0.02921374567150045	0.02846751814538468	0.02843449957259221	0.028722931755570995	0.028587699106780263	0.028598653905377757	0.028329466132341854	0.029689486986411072	0.028361521795070833	0.02978770117544743	0.028120119299404122	0.028601178784546554	0.028473983350575462	0.028693067118730473	0.02931940247309529	0.029588545697872646	0.030496383871675904	0.02762468289742396	0.029484107925003968	0.03153628859922795	0.02822473744797552	0.027972156071712086	0.029182027238546505	0.029136170145728144	0.027446963410895364	0.0035890278708840193	0.0029826449288447034	0.004035359556181536	0.00333291754186369	0.0031640148966058787	0.0034616174476444312	0.004171745797315015	0.0025849398077650125	0.002523627139177107	0.002914649984172581	0.005647648359678509	0.004931231916209759	0.005685361389635064	0.006306071668970814	0.005170304438290709	0.005437070775210609	0.005458955623946204	0.005305012183693895	0.006052875650860971	0.0039867224438210145	0.004448811240768683	0.004152469769541237	0.0042276123748395495	0.004385001726891596	0.005390528017988206	0.004995551399706152	0.006802088919332276	0.004001357608686399	0.005259338039802843	0.005262566721440011	0.005416463729360858	0.006023356778603921	0.004255615739068394	0.006635010867082356	0.0053945961290694806	0.004511750013082291	0.005025243204615547	0.005339475793306398	0.004593425363138787	0.004353070786401698	0.6297742282920389	0.6153957877080479	0.6656557666328864	0.6739164046137353	0.6399580250527922	0.021061470272744125	0.025919169679366336	0.024447955688311422	0.018899191411648725	0.026924685112824892
20 and 100	-0.037198715016971876	-0.2711195124016448	-0.05486257993181888	-0.15889841765032148	-0.0003192703123934026	0.31669772753976716	0.27760593440659104	0.211455647419707	0.38184788751944126	0.253288987091008	724.0	266.0	638.0	507.0	757.0	177.764375	183.571875	175.214375	172.878125	176.594375	7.935408783088737	9.321166052041516	7.042863022883481	6.14496719869565	7.913847766789702	0.014842784429958006	0.014170358681805315	0.014549742500386438	0.01309029019830073	0.015092985578765997	0.012532830310374148	0.012506430519791799	0.013290537784965624	0.011806766171354108	0.012570940475528156	0.027978720776493115	0.02978417821289297	0.029184868687941137	0.02998057298625666	0.03030465667352513	0.028553508424089113	0.028624818915776444	0.027616258760800632	0.030319480624768917	0.0280587627816804	0.028494901713903294	0.028403741516059178	0.027978534237402077	0.02853204259114007	0.029799321070655457	0.02853859421757713	0.029414270775485266	0.027312258808582946	0.0283317409099603	0.028894000954018437	0.02807222209601472	0.026490334929437608	0.03006664850742299	0.030325673264403174	0.031127011951898032	0.02837836677157881	0.028166150827692825	0.028629045117214494	0.02827129918305478	0.029914347061043497	0.004233129171132374	0.003879270864323777	0.0035740001761196158	0.0028416667224122516	0.003925422987269801	0.002994847829890947	0.00362351544506205	0.0038517443040303823	0.002686658761460755	0.0030415998801018567	0.00445300635384463	0.006010347394480871	0.004848918810412454	0.006221067631325471	0.008908101612182497	0.004574326641320869	0.0042101798899582005	0.004166448704270266	0.006344286227449492	0.005713151788353228	0.004404193734983994	0.004638314027935708	0.00428397975643471	0.0047209552890207845	0.005722468983902611	0.004974085223169605	0.006041304816922063	0.0038875379014921847	0.004301135555380892	0.004519573239043842	0.00525097609493714	0.004086683859172196	0.006019852509680644	0.005440624746562737	0.006191105431012513	0.0045053110619492085	0.005258526327743772	0.004727424418265056	0.004986520426514149	0.004715935376906807	0.6331409031558861	0.6033863498632066	0.667999410393126	0.6728361227230473	0.6460686182691708	0.026633773977813188	0.029561942856907608	0.019810753373372274	0.015980169380087225	0.02252902618324939
20 and 125	-0.09181459892367058	-0.07241718111015187	-0.07150268532099599	-0.05470575371454384	0.01438696685817802	0.3902748554695905	0.28940282458113076	0.26743873281870834	0.2818964583305871	0.25383201235256264	712.0	576.0	664.0	635.0	834.0	177.270625	183.011875	176.5575	173.05625	177.771875	8.569395176611547	9.98606829334495	9.546918798051289	9.521212862418432	9.737188609174181	0.015113706494388854	0.013132332605132722	0.01387281883201251	0.013620546007271233	0.014064322090693365	0.012669235172572284	0.011656425659829474	0.012609909402727978	0.012404405841564006	0.012213743732292755	0.028520883857282554	0.02840224023488285	0.02946830995744373	0.029118439895227964	0.03128276640085295	0.030627399074875373	0.028938912681074323	0.027132314509792886	0.02837701512532447	0.02841603339286388	0.02869258882928475	0.030371176692254566	0.027962164936594716	0.02857019829087061	0.028256586041655506	0.027148602247764674	0.02822885071230653	0.02876543040199226	0.029664452546394444	0.029609316696155186	0.03078612084626875	0.028619311642583845	0.02887022678021485	0.029003675934919072	0.028471628066756193	0.028086114889587982	0.028359751883862524	0.02938671444416807	0.029885578877125223	0.029619748271133988	0.003026073206227856	0.0029539615668295466	0.004121760501578563	0.0028095469221433014	0.002958945590351094	0.004171986949699339	0.0032542658853641983	0.0033429589093371273	0.003102187264045184	0.0028441773360990334	0.004370770584319825	0.004857810343803769	0.005986501962615333	0.005696893218905388	0.006676450081967602	0.006053199320363586	0.00488878052256808	0.004581489565293089	0.004678104427159954	0.004762846356774439	0.005262543892592324	0.00456755187467959	0.004010349926639132	0.004620903373664516	0.0054997599090951844	0.004439318351249064	0.005050471778129271	0.006242740487543438	0.006170542651734467	0.006175838753323381	0.005767504464662402	0.006639409729314362	0.005852814281533872	0.004530817092513127	0.004311577239656715	0.005321292985710484	0.004602654817203976	0.004467829771737737	0.004613569076250938	0.004573789049977403	0.6385051232490854	0.604718417126339	0.6677641723436462	0.6742214452431782	0.6456961387118683	0.02566006712689043	0.026206947426961644	0.02515424510668388	0.02502490460435287	0.02636615439880194
20 and 150	-0.08432154205002887	-0.07235348351520382	0.00558688359578283	-0.10663642666207572	0.07372668990009067	0.3523394319927198	0.3093723825433975	0.21594992212796113	0.36900573919049634	0.2669029041959892	620.0	635.0	838.0	607.0	957.0	177.995	177.975	172.359375	168.1725	177.77	8.641782238066186	8.845735096269339	10.489589805769734	6.444567598544348	7.706602352845932	0.013935833726434558	0.013632537823612775	0.015125828833520047	0.013774072823307185	0.014517382967280617	0.012537744924498342	0.011916847502829826	0.012088168420211529	0.011782282764318175	0.014080189386195046	0.02831571581238014	0.029621206118348883	0.028811866146400113	0.028944143543970825	0.029317465725696976	0.02988248098689975	0.02717814529072852	0.027437538564813905	0.029030056849873465	0.02741966319402538	0.030650494462039095	0.030152627945181684	0.030511989664748745	0.028788778644922363	0.02883636242842929	0.030044672833658553	0.03005563495941808	0.027448460932866063	0.028869123666185707	0.02835754616178337	0.027880138083435358	0.028063806190221682	0.03098810076788265	0.029295102910062164	0.029294233449723373	0.027530534093187457	0.030129510598478553	0.027274607584440738	0.02810971161016578	0.02836939160782321	0.0035449785986015506	0.002691875712453585	0.0034663978628815253	0.0029814019110372967	0.0032790618400555978	0.0034098313172458753	0.0032498018507025705	0.0031094508646114364	0.003215703580532584	0.005704858813712832	0.0050881230030558975	0.004360709837038989	0.005096970374183005	0.004825474344288296	0.005325403407914961	0.005807254239213902	0.004616673362621468	0.004778286644237101	0.0047702208505900475	0.004179790013932691	0.007453141761079252	0.005435347451166504	0.006683716004554147	0.00436003093950331	0.0046773944569810134	0.006485855756867739	0.005946065260972255	0.0043319399344831045	0.005069112962235087	0.004141564166050934	0.0044168476882915945	0.004036095690700241	0.00781856759676861	0.004041746145278143	0.004986493169745615	0.005179972371544754	0.004914626168696059	0.004882014584487078	0.0043265676491350425	0.0051867986372190365	0.6346227097137613	0.6169860650332776	0.6758794047078099	0.6865464370782415	0.6426246423121137	0.025210112094340386	0.025367383488358014	0.02832927605921849	0.015551384337676577	0.018519052135914475
20 and 200	-0.14913374582380517	-0.11840215972583135	-0.05993886725475086	-0.04245476585216999	-0.052582664562584876	0.29516753309273597	0.3201732357925097	0.26317418424717887	0.4482742812312073	0.2553626290634334	391.0	553.0	670.0	743.0	650.0	177.145625	181.946875	177.45375	171.13375	175.901875	7.606285433487544	8.911576058800305	8.560076387208628	9.459349105035287	9.814846075540562	0.013866574449915943	0.015218584559782374	0.014369869294342806	0.013534895895833095	0.015271846983705751	0.012792885989101553	0.011818124766581527	0.011760198875313065	0.01160358068883913	0.012644652715251137	0.0333894023497013	0.030277913172612348	0.027613782164717545	0.02833013647207364	0.028712772022669752	0.027949894129963907	0.028070896332256724	0.02757362799569087	0.028787785949975088	0.02970608900097669	0.02894258749755867	0.028934405422153694	0.02874266434430706	0.029465236999596564	0.02763228457319008	0.030054291085184003	0.02914536863388238	0.030686647441298787	0.02912684052344374	0.029084197583664616	0.030036252931024104	0.0274273312787077	0.02952852979371475	0.02930042771140318	0.028074374994933912	0.027897289383032643	0.02738053698104737	0.028787237280252412	0.027784512522333958	0.02867546920996618	0.0027170062288019545	0.004103822896544024	0.0042255730395487304	0.002780174675841482	0.0043867184756386	0.0038627029764970807	0.0026449161241198986	0.0030218839978608187	0.002964365232922861	0.003192236569745883	0.00822247058982877	0.005358109017759006	0.004302717977712446	0.004739680016593429	0.00460983799058037	0.004801264180112257	0.0053002694176016215	0.00411071885954459	0.005171448548179939	0.005643541535052208	0.004704258891349723	0.005020946587854296	0.004775527620573891	0.004369296022025228	0.00440923464094896	0.005187136765924454	0.0047391828004680805	0.006272088600004975	0.004954314901874453	0.005492745120243354	0.006368785929816414	0.004996678638611533	0.0040930044481060305	0.005019867401483109	0.004562502162115647	0.00486716282268116	0.003950065607044314	0.00715461494792134	0.004310820410114876	0.004580200145189387	0.6404080249516696	0.6104663937693097	0.6593897424641113	0.6770165041410763	0.6505580504739822	0.026324273935567737	0.027803136577256853	0.024556889942482032	0.022807860503066105	0.02710452422546707
20 and 250	-0.3098735871472871	-0.2429744757915243	-0.07392090882865167	-0.19244531808205692	-0.12828360653870122	0.3442703193457792	0.34191561876833093	0.18264806216662688	0.32590239963400036	0.23798260872993618	250.0	340.0	535.0	413.0	500.0	177.291875	179.22125	177.57625	169.7425	178.285	10.595192083862074	8.733196229630975	9.394045507361112	7.580541480046512	9.075117001607774	0.013953350438612136	0.013741890693215728	0.014427066458625126	0.014946612966448608	0.014027180319541175	0.0109600743254381	0.01142663732749311	0.01248556947969218	0.01150293073785734	0.01187014328733501	0.03143147954196217	0.02911889429572029	0.030190363759372514	0.03145032422406419	0.03140464267705314	0.02791580680897743	0.02697931675276237	0.027299194746158294	0.0270774632560798	0.0287721878761725	0.02948081124171127	0.029162246176789298	0.028851024015739215	0.02989704682466806	0.029840775158781287	0.02888395859108213	0.02824900839960766	0.026558280680498543	0.030438295804651364	0.028856108527512022	0.02874541934551773	0.02951070436823311	0.02943596366493914	0.028582221485653512	0.03000092374556884	0.02804336813505355	0.028871185877580863	0.02889984780980007	0.0280514264094104	0.02866025376462079	0.0027603662059392828	0.003768942668938945	0.004818598560093803	0.003968215520472947	0.0033840856187608496	0.002544104075446971	0.0024716791306876283	0.003110119180134928	0.002668144080032734	0.0025700532293156404	0.006377850995015814	0.0050416732792563	0.005141211151822093	0.006991513173874471	0.007080948392831643	0.004365218643401398	0.004789154262628211	0.0038772867101291336	0.003642751323482598	0.004962737520230531	0.004651057496242849	0.004402654150743169	0.004729790244949766	0.005327104529322103	0.006069119980665781	0.006284164444222634	0.004844111094950988	0.004174649548319004	0.005140861871684252	0.005203974433768132	0.00543424585981496	0.005297731685871961	0.004711909315529467	0.004735086012367953	0.005400407071951359	0.00485586267760708	0.006554682224221768	0.005298387544236877	0.005669918213976141	0.004303884409416638	0.6407112699734675	0.6227671897911826	0.6622042903700576	0.6828491380903992	0.6486346314154049	0.02791527163010208	0.02742309408741745	0.0248596612037213	0.019203511147523878	0.026193133830488796
30 and 40	-0.09868885278096082	-0.07021964942972689	-0.030568626403234305	0.03574683692164123	0.08131671931563629	0.3121248291123156	0.29647082977847694	0.18165677524369958	0.27713950154002975	0.26594979449189304	568.0	591.0	654.0	781.0	940.0	177.675	180.554375	176.4575	170.64	177.4475	8.665091019515325	8.206499558657987	11.682186853541186	8.845793069838145	9.753419887387551	0.014431380398252583	0.013512535263954533	0.01394783705869065	0.013175871556904563	0.015326110820137417	0.012391816811318644	0.011699181522715131	0.011351630174162209	0.013329578475658122	0.010966809141084942	0.031098274679168293	0.030131908278975293	0.03162438658717409	0.02790386762993066	0.029608353217588403	0.028927757398495547	0.027522145098225065	0.029887563048493847	0.02860549777467788	0.028423304729617526	0.028805404602138127	0.027226773647166164	0.02902483484270989	0.02971890889755127	0.031213764507892282	0.028060214817785877	0.029136144582482478	0.028086141274774	0.028787752392714028	0.027724552311061242	0.028357843227160017	0.028654174966566567	0.02944182316881254	0.028799468842586287	0.029151815606019676	0.030235212230698333	0.02712273566557878	0.028664671683350865	0.028308105851315345	0.029613847216410746	0.0033960420171413722	0.003079177461985525	0.0030126245543480204	0.003131262370979609	0.0033069040788899686	0.0037554793167505944	0.0024994258773345457	0.003067396096181493	0.003838840889555884	0.0025996820932487246	0.00558680998464708	0.007399496563351407	0.007314636700415405	0.004508044274603994	0.004759116360263964	0.004526963928394286	0.0041814246865161855	0.005258411873456053	0.004570306912599881	0.004261646238244103	0.008072020481185578	0.004061430105505209	0.005311069385074421	0.004447293369154849	0.005356150053632912	0.004697059341608589	0.0053200424498209544	0.005154359697270384	0.006226218312224634	0.004189960435814396	0.004541452646100074	0.004585568219374731	0.005163747652104614	0.005043247181484792	0.0051773332055832545	0.0072559726479509935	0.0045007641286121235	0.006142200072125432	0.004026171120050571	0.0054979874544316566	0.6382929627939888	0.6121025664575483	0.66517555617644	0.6792497923645072	0.6471856221775815	0.02155537022965714	0.020911511898194585	0.030341945595339603	0.02123335127302721	0.027981085618346654
30 and 50	-0.1912876610103514	-0.13502817083434798	-0.06800515026679621	-0.07334498113160272	-0.0013135539728809475	0.36512885002607187	0.25600858404281546	0.16457660611567168	0.2817042604645795	0.2268466524251614	499.0	471.0	546.0	605.0	706.0	183.42	185.72625	181.685	172.031875	179.60625	9.75765634826733	8.525065037651302	7.666567691124999	8.781674533603116	9.110808976849011	0.014104169386941924	0.01369560143226091	0.01376362114578628	0.014216509946855757	0.014546742794972405	0.011851912460301347	0.01163995850373785	0.012498048545844045	0.011983377837093629	0.012230655638308788	0.030418736753423155	0.029693106884571652	0.030940303882681094	0.030044160687325815	0.028776804083078252	0.029804984495257873	0.028215557782499824	0.026605519721553658	0.02780741000869207	0.02864016368703963	0.02825819668553315	0.027485324060456368	0.028705084172231405	0.02903737756434738	0.02977684336799271	0.02888955293365067	0.027349595319725167	0.02913020804979524	0.02721393763855058	0.0277154709567	0.029640535085363198	0.029416058321759433	0.029698037286777064	0.029861198996301713	0.02948861500213213	0.02888371336797156	0.027116754975927127	0.02959351442055345	0.03184815270307064	0.029414483412934983	0.0028551195765798365	0.0031134158755297893	0.0038816622725279227	0.003900909986800663	0.0027756751831434978	0.0033287344042184294	0.002970610922804336	0.0027203615007899825	0.0030010470554556984	0.0028268478820684556	0.005394553290437734	0.004268968965868586	0.00525689349006709	0.005836805832568926	0.006961255945068909	0.008333659957018581	0.0042930384518135205	0.004203072146943961	0.0047451651032651004	0.005033109548130363	0.00440693607778001	0.004497104743791264	0.004320735990456677	0.004646090203131557	0.0047745630830985574	0.004620801203438055	0.0053788516432552525	0.004651214765834641	0.0051928959286971724	0.0038612525140679903	0.005268616966996314	0.004221838756674211	0.006300110879821232	0.005114441670265832	0.005299850837501155	0.004643774153188614	0.0042625348669860395	0.005683187926962836	0.008020643479130209	0.005724678254336427	0.6204283496579778	0.594389666932639	0.6565267104220769	0.6778041716706126	0.63802460205571	0.03036040010762563	0.024715362840017553	0.019084076634640564	0.02197821940468603	0.021916620153334062
30 and 75	0.004496652438587407	-0.11556177151212427	-0.09918057701279995	-0.09740614146562057	0.06775542419991179	0.2809049134412168	0.2775019485868576	0.23581627792470386	0.322032262590811	0.22752725401525922	816.0	515.0	474.0	649.0	935.0	179.40125	183.66875	173.479375	170.350625	174.333125	8.772804554408104	8.646936126613618	6.624065859779528	8.924823242118832	10.04179646687041	0.015233866375587102	0.014698496152770534	0.017117333334838912	0.013864479450655342	0.015062871018306372	0.011758499310306711	0.011857670965574593	0.012170330211248546	0.01119757435190099	0.01184008678721949	0.02795005327596697	0.030187179210224162	0.02938088380537454	0.0288916731601389	0.02800441166562584	0.029065149852114357	0.02740790529825189	0.028910757124130954	0.029871474250150194	0.027262362819936256	0.029919440674337657	0.02855507114256199	0.030766102227933665	0.02764931809965109	0.028843230268834456	0.02974108022615064	0.027827753119752573	0.02835342453329531	0.02725202976487979	0.02854692595487012	0.029515074094904618	0.02924551108000092	0.0300803579629501	0.029475169042178333	0.02813964034948822	0.02912468934680119	0.029436020236674604	0.02780882190786567	0.02949969703064656	0.02848758451590005	0.0038616167480643613	0.003355218645113289	0.004988514952881328	0.003627068046681622	0.003944212519399361	0.0027494502032560206	0.0029734380162229866	0.0030666536690465555	0.0026078658381064085	0.0027724871369030953	0.004914204456105197	0.006138359207180459	0.004474647096646247	0.004213437604358417	0.004776227578688267	0.0075402267643315795	0.004253149043782261	0.005328528741781579	0.00560250348862332	0.005071577351894287	0.004583706858002678	0.004540819552413068	0.005919609237751945	0.004841995445139202	0.00548813458873977	0.005815776718495041	0.004634700807739776	0.004924077021114654	0.0044825240112785275	0.005280504279797734	0.0058083234252827316	0.004498783644279192	0.005543411526760267	0.004007614637226064	0.0042415592510300585	0.005709830629910912	0.006092866231793963	0.004382236856181677	0.0060204430810773864	0.0051770824618137794	0.6325798206989636	0.6028995267678391	0.6742134205257652	0.6776396490768376	0.6547905809947301	0.022022943796834046	0.02652410958672254	0.017492480064745936	0.023734092356124777	0.025595564631043226
30 and 100	-0.14805886662071147	-0.0751633849594877	-0.04469167731616151	-0.08065816906680273	0.008960715650905034	0.33086996257367857	0.33819389343077344	0.20812240696931	0.28872959931541403	0.27311596711197905	553.0	686.0	694.0	633.0	816.0	177.845625	179.846875	177.380625	172.48125	176.88875	8.152504703614964	10.35660247106116	8.488788890053018	10.399206129199209	9.574832730974538	0.015403824688218982	0.014982962267757043	0.013823054523613472	0.014348491570551096	0.01630003578808836	0.011790163005616446	0.011889036896405183	0.012202304649189944	0.011636065949542473	0.012608988435180967	0.02977245064855192	0.03072373739895733	0.029840148041917817	0.029259234932686472	0.02830687760168841	0.027919872088234127	0.02756299829952461	0.028056634711912002	0.02782715681454257	0.027836035466976616	0.029643815412184474	0.02946896548963887	0.027593518759287627	0.028441066893148195	0.030743378795014542	0.029467737082649065	0.0288828105096364	0.028132177548667422	0.029123800070335014	0.02844059729046332	0.028459170812946043	0.029809119389196236	0.029263424176951998	0.03132961872243806	0.029259356495257408	0.027760235177702573	0.02741172849477331	0.027939884858746225	0.02827558094740529	0.02846393929440203	0.003938620410847866	0.0042292946505975305	0.0031191050987489843	0.0033711129674341093	0.004829477572698479	0.0028822332064712816	0.0026656042219559044	0.0029470055661423565	0.003389024009449736	0.003854288106859489	0.005080182664493662	0.005740328656806614	0.007322345795993097	0.0045421416931116735	0.005205240281935719	0.004484269285060471	0.004908749506871905	0.0050464876354911975	0.004316543133866706	0.004922139012650222	0.004881902175345491	0.005125692879334215	0.003906857162760546	0.0044506889482908134	0.005224560852992897	0.005845809553251319	0.0053873723333826675	0.004400016133915545	0.00468875158338952	0.0041896586505526644	0.004645257376659276	0.005851181160003148	0.005784016597921279	0.005809032812011983	0.005648948454333802	0.004920052557373989	0.004258994903715283	0.005002004845447441	0.003936959835145563	0.00483354870493877	0.6328011240442251	0.6117054936189867	0.6644399488981145	0.6743405668048381	0.6473634515263419	0.020723296467277236	0.034079013428898325	0.02258184291772317	0.02539783007324971	0.025938281240569225
